"table_schema","table_name","ordinal_position","column_name","data_type","is_nullable"
msbf_m1,application_acquisition_cost_snapshot,20,internally_allocated_acquisition_cost_amount,numeric,NO
msbf_m1,application_acquisition_cost_snapshot,21,total_incurred_pre_application_cost_amount,numeric,NO
msbf_m1,application_acquisition_cost_snapshot,22,detailed_total_acquisition_cost_if_booked,numeric,NO
msbf_m1,application_acquisition_cost_snapshot,23,accepted_m1_14_acquisition_cost_rate,numeric,NO
msbf_m1,application_acquisition_cost_snapshot,24,accepted_m1_14_acquisition_cost_amount,numeric,NO
msbf_m1,application_acquisition_cost_snapshot,25,legacy_m1_14_cost_scope_code,text,NO
msbf_m1,application_acquisition_cost_snapshot,26,mapped_detailed_cost_potentially_represented,numeric,NO
msbf_m1,application_acquisition_cost_snapshot,27,identified_legacy_overlap_amount,numeric,YES
msbf_m1,application_acquisition_cost_snapshot,28,unmapped_legacy_proxy_amount,numeric,YES
msbf_m1,application_acquisition_cost_snapshot,29,incremental_acquisition_cost_beyond_m1_14,numeric,YES
msbf_m1,application_acquisition_cost_snapshot,30,enhanced_total_acquisition_cost_if_booked,numeric,YES
msbf_m1,application_acquisition_cost_snapshot,31,attribution_evidence_status,text,NO
msbf_m1,application_acquisition_cost_snapshot,32,cost_evidence_status,text,NO
msbf_m1,application_acquisition_cost_snapshot,33,overlap_evidence_status,text,NO
msbf_m1,application_acquisition_cost_snapshot,34,acquisition_contract_evidence_status,text,NO
msbf_m1,application_acquisition_cost_snapshot,35,supported_zero_component_count,smallint,NO
msbf_m1,application_acquisition_cost_snapshot,36,fallback_path_code,text,NO
msbf_m1,application_acquisition_cost_snapshot,37,primary_cost_reason_code,text,NO
msbf_m1,application_acquisition_cost_snapshot,38,secondary_cost_reason_codes,ARRAY,NO
msbf_m1,application_acquisition_cost_snapshot,39,attribution_snapshot_hash,text,NO
msbf_m1,application_acquisition_cost_snapshot,40,m1_14_baseline_row_hash,text,NO
msbf_m1,application_acquisition_cost_snapshot,41,m1_14_stress_row_hash,text,NO
msbf_m1,application_acquisition_cost_snapshot,42,m1_14_combined_set_hash,text,NO
msbf_m1,application_acquisition_cost_snapshot,43,m1_15_baseline_contract_row_hash,text,NO
msbf_m1,application_acquisition_cost_snapshot,44,m1_15_stress_contract_row_hash,text,NO
msbf_m1,application_acquisition_cost_snapshot,45,m1_15_combined_set_hash,text,NO
msbf_m1,application_acquisition_cost_snapshot,46,m1_16_policy_configuration_hash,text,NO
msbf_m1,application_acquisition_cost_snapshot,47,row_hash,text,NO
msbf_m1,application_acquisition_cost_snapshot,48,created_by_run_id,bigint,NO
msbf_m1,application_acquisition_cost_snapshot,49,created_at,timestamp with time zone,NO
msbf_m1,application_business_credit_snapshot,1,merchant_application_id,text,NO
msbf_m1,application_business_credit_snapshot,2,as_of_date,date,NO
msbf_m1,application_business_credit_snapshot,3,business_bureau_score,smallint,YES
msbf_m1,application_business_credit_snapshot,4,score_band,text,YES
msbf_m1,application_business_credit_snapshot,5,delinquency_count_12m,smallint,NO
msbf_m1,application_business_credit_snapshot,6,tax_lien_flag,boolean,NO
msbf_m1,application_business_credit_snapshot,7,bankruptcy_flag,boolean,NO
msbf_m1,application_business_credit_snapshot,8,prior_business_default_flag,boolean,NO
msbf_m1,application_business_credit_snapshot,9,ucc_filing_count,smallint,NO
msbf_m1,application_business_credit_snapshot,10,source_snapshot_id,bigint,YES
msbf_m1,application_business_credit_snapshot,11,created_by_run_id,bigint,NO
msbf_m1,application_cashflow_feature_snapshot,1,module1_run_id,bigint,NO
msbf_m1,application_cashflow_feature_snapshot,2,scenario_id,bigint,NO
msbf_m1,application_cashflow_feature_snapshot,3,merchant_application_id,text,NO
msbf_m1,application_cashflow_feature_snapshot,4,population_id,text,NO
msbf_m1,application_cashflow_feature_snapshot,5,merchant_id,text,NO
msbf_m1,application_cashflow_feature_snapshot,6,as_of_date,date,NO
msbf_m1,application_cashflow_feature_snapshot,7,history_start_date,date,NO
msbf_m1,application_cashflow_feature_snapshot,8,history_end_date,date,NO
msbf_m1,application_cashflow_feature_snapshot,9,pos_source_snapshot_id,bigint,NO
msbf_m1,application_cashflow_feature_snapshot,10,deposit_source_snapshot_id,bigint,NO
msbf_m1,application_cashflow_feature_snapshot,11,source_confidence_score,numeric,NO
msbf_m1,application_cashflow_feature_snapshot,12,data_confidence_tier,text,NO
msbf_m1,application_cashflow_feature_snapshot,13,pos_quality_status,text,NO
msbf_m1,application_cashflow_feature_snapshot,14,deposit_quality_status,text,NO
msbf_m1,application_cashflow_feature_snapshot,15,feature_completeness_status,text,NO
msbf_m1,application_cashflow_feature_snapshot,16,downstream_routing_status,text,NO
msbf_m1,application_cashflow_feature_snapshot,17,ready_for_downstream_flag,boolean,NO
msbf_m1,application_cashflow_feature_snapshot,18,manual_review_recommended_flag,boolean,NO
msbf_m1,application_cashflow_feature_snapshot,19,verification_disposition,text,NO
msbf_m1,application_cashflow_feature_snapshot,20,fraud_risk_tier,smallint,NO
msbf_m1,application_cashflow_feature_snapshot,21,processor_continuity_status,text,NO
msbf_m1,application_cashflow_feature_snapshot,22,processor_continuity_risk_tier,smallint,NO
msbf_m1,application_cashflow_feature_snapshot,23,pos_history_days,integer,NO
msbf_m1,application_cashflow_feature_snapshot,24,deposit_history_days,integer,NO
msbf_m1,application_cashflow_feature_snapshot,25,avg_daily_eligible_sales_7d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,26,avg_daily_eligible_sales_30d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,27,avg_daily_eligible_sales_60d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,28,avg_daily_eligible_sales_90d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,29,annualized_eligible_sales,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,30,sales_growth_7d_vs_30d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,31,sales_growth_30d_vs_90d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,32,daily_sales_cv_30d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,33,daily_sales_cv_90d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,34,zero_sales_day_rate_30d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,35,active_sales_day_rate_30d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,36,seasonality_index_180d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,37,largest_30d_share_180d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,38,refund_rate_30d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,39,chargeback_rate_30d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,40,reversal_rate_30d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,41,deposit_to_eligible_sales_rate_30d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,42,pos_deposit_reconciliation_rate_30d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,43,negative_balance_day_rate_30d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,44,nsf_count_30d,integer,YES
msbf_m1,application_cashflow_feature_snapshot,45,average_available_balance_30d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,46,minimum_balance_30d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,47,cash_flow_buffer_days,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,48,processor_outage_day_rate_30d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,49,processor_degraded_day_rate_30d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,50,scenario_eligible_sales_delta_rate_30d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,51,scenario_eligible_sales_delta_rate_90d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,52,scenario_deposit_delta_rate_30d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,53,scenario_withdrawal_delta_rate_30d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,54,scenario_available_balance_delta_rate_30d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,55,scenario_negative_balance_rate_delta_30d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,56,scenario_nsf_count_delta_30d,integer,YES
msbf_m1,application_cashflow_feature_snapshot,57,scenario_processor_outage_rate_delta_30d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,58,scenario_refund_rate_delta_30d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,59,scenario_chargeback_rate_delta_30d,numeric,YES
msbf_m1,application_cashflow_feature_snapshot,60,feature_snapshot_hash,text,NO
msbf_m1,application_cashflow_feature_snapshot,61,created_by_run_id,bigint,NO
msbf_m1,application_cashflow_feature_snapshot,62,created_at,timestamp with time zone,NO
msbf_m1,application_exposure_recovery_loss_snapshot,1,module1_run_id,bigint,NO
msbf_m1,application_exposure_recovery_loss_snapshot,2,scenario_id,bigint,NO
msbf_m1,application_exposure_recovery_loss_snapshot,3,merchant_application_id,text,NO
msbf_m1,application_exposure_recovery_loss_snapshot,4,population_id,text,NO
msbf_m1,application_exposure_recovery_loss_snapshot,5,merchant_id,text,NO
msbf_m1,application_exposure_recovery_loss_snapshot,6,as_of_date,date,NO
msbf_m1,application_exposure_recovery_loss_snapshot,7,industry_code,text,NO
msbf_m1,application_exposure_recovery_loss_snapshot,8,integrated_risk_snapshot_hash,text,NO
msbf_m1,application_exposure_recovery_loss_snapshot,9,liquidity_capacity_snapshot_hash,text,NO
msbf_m1,application_exposure_recovery_loss_snapshot,10,application_request_hash,text,NO
msbf_m1,application_exposure_recovery_loss_snapshot,11,integrated_risk_evidence_status,text,NO
msbf_m1,application_exposure_recovery_loss_snapshot,12,recovery_evidence_status,text,NO
msbf_m1,application_exposure_recovery_loss_snapshot,13,loss_evidence_status,text,NO
msbf_m1,application_exposure_recovery_loss_snapshot,14,synthetic_merchant_risk_proxy,numeric,YES
msbf_m1,application_exposure_recovery_loss_snapshot,15,integrated_risk_tier,smallint,NO
msbf_m1,application_exposure_recovery_loss_snapshot,16,requested_funding_amount,numeric,NO
msbf_m1,application_exposure_recovery_loss_snapshot,17,requested_total_repayment_amount,numeric,NO
msbf_m1,application_exposure_recovery_loss_snapshot,18,requested_finance_charge_amount,numeric,NO
msbf_m1,application_exposure_recovery_loss_snapshot,19,requested_expected_payoff_days,smallint,NO
msbf_m1,application_exposure_recovery_loss_snapshot,20,scenario_expected_daily_remittance,numeric,NO
msbf_m1,application_exposure_recovery_loss_snapshot,21,baseline_expected_daily_remittance,numeric,NO
msbf_m1,application_exposure_recovery_loss_snapshot,22,governed_path_daily_payment,numeric,NO
msbf_m1,application_exposure_recovery_loss_snapshot,23,paydown_curve_shape,numeric,NO
msbf_m1,application_exposure_recovery_loss_snapshot,24,initial_receivable_exposure_amount,numeric,NO
msbf_m1,application_exposure_recovery_loss_snapshot,25,path_weighted_ead_amount,numeric,NO
msbf_m1,application_exposure_recovery_loss_snapshot,26,expected_ead_rate,numeric,NO
msbf_m1,application_exposure_recovery_loss_snapshot,27,industry_lgd_baseline_rate,numeric,NO
msbf_m1,application_exposure_recovery_loss_snapshot,28,scenario_lgd_addon_rate,numeric,NO
msbf_m1,application_exposure_recovery_loss_snapshot,29,collateral_available_value,numeric,NO
msbf_m1,application_exposure_recovery_loss_snapshot,30,guarantee_capacity_amount,numeric,NO
msbf_m1,application_exposure_recovery_loss_snapshot,31,collateral_recovery_credit_rate,numeric,NO
msbf_m1,application_exposure_recovery_loss_snapshot,32,guarantee_recovery_credit_rate,numeric,NO
msbf_m1,application_exposure_recovery_loss_snapshot,33,total_recovery_credit_rate,numeric,NO
msbf_m1,application_exposure_recovery_loss_snapshot,34,recovery_basis_code,text,NO
msbf_m1,application_exposure_recovery_loss_snapshot,35,recovery_rate_assumption,numeric,NO
msbf_m1,application_exposure_recovery_loss_snapshot,36,lgd_input_rate,numeric,NO
msbf_m1,application_exposure_recovery_loss_snapshot,37,simple_comparative_expected_loss_amount,numeric,YES
msbf_m1,application_exposure_recovery_loss_snapshot,38,schedule_adjusted_comparative_expected_loss_amount,numeric,YES
msbf_m1,application_exposure_recovery_loss_snapshot,39,simple_comparative_loss_rate,numeric,YES
msbf_m1,application_exposure_recovery_loss_snapshot,40,schedule_adjusted_comparative_loss_rate,numeric,YES
msbf_m1,application_exposure_recovery_loss_snapshot,41,stress_ead_worsening_flag,boolean,NO
msbf_m1,application_exposure_recovery_loss_snapshot,42,stress_lgd_worsening_flag,boolean,NO
msbf_m1,application_exposure_recovery_loss_snapshot,43,stress_loss_worsening_flag,boolean,NO
msbf_m1,application_exposure_recovery_loss_snapshot,44,hard_stop_recommended_flag,boolean,NO
msbf_m1,application_exposure_recovery_loss_snapshot,45,manual_review_recommended_flag,boolean,NO
msbf_m1,application_exposure_recovery_loss_snapshot,46,fallback_path_code,text,NO
msbf_m1,application_exposure_recovery_loss_snapshot,47,primary_loss_reason_code,text,NO
msbf_m1,application_exposure_recovery_loss_snapshot,48,secondary_loss_reason_codes,ARRAY,NO
msbf_m1,application_exposure_recovery_loss_snapshot,49,row_hash,text,NO
msbf_m1,application_exposure_recovery_loss_snapshot,50,created_by_run_id,bigint,NO
msbf_m1,application_exposure_recovery_loss_snapshot,51,created_at,timestamp with time zone,NO
msbf_m1,application_integrated_risk_proxy_snapshot,1,module1_run_id,bigint,NO
msbf_m1,application_integrated_risk_proxy_snapshot,2,scenario_id,bigint,NO
msbf_m1,application_integrated_risk_proxy_snapshot,3,merchant_application_id,text,NO
msbf_m1,application_integrated_risk_proxy_snapshot,4,population_id,text,NO
msbf_m1,application_integrated_risk_proxy_snapshot,5,merchant_id,text,NO
msbf_m1,application_integrated_risk_proxy_snapshot,6,as_of_date,date,NO
msbf_m1,application_integrated_risk_proxy_snapshot,7,merchant_size_tier,text,NO
msbf_m1,application_integrated_risk_proxy_snapshot,8,industry_code,text,NO
msbf_m1,application_integrated_risk_proxy_snapshot,9,relationship_stage,text,NO
msbf_m1,application_integrated_risk_proxy_snapshot,10,operating_resilience_snapshot_hash,text,NO
msbf_m1,application_integrated_risk_proxy_snapshot,11,liquidity_capacity_snapshot_hash,text,NO
msbf_m1,application_integrated_risk_proxy_snapshot,12,verification_fraud_snapshot_hash,text,NO
msbf_m1,application_integrated_risk_proxy_snapshot,13,operating_resilience_evidence_status,text,NO
msbf_m1,application_integrated_risk_proxy_snapshot,14,capacity_evidence_status,text,NO
msbf_m1,application_integrated_risk_proxy_snapshot,15,data_confidence_tier,text,NO
msbf_m1,application_integrated_risk_proxy_snapshot,16,verification_disposition,text,NO
msbf_m1,application_integrated_risk_proxy_snapshot,17,fraud_risk_tier,smallint,NO
msbf_m1,application_integrated_risk_proxy_snapshot,18,processor_continuity_risk_tier,smallint,NO
msbf_m1,application_integrated_risk_proxy_snapshot,19,operating_resilience_tier,smallint,NO
msbf_m1,application_integrated_risk_proxy_snapshot,20,capacity_tier,smallint,NO
msbf_m1,application_integrated_risk_proxy_snapshot,21,archetype_code,text,NO
msbf_m1,application_integrated_risk_proxy_snapshot,22,archetype_risk_rank,smallint,NO
msbf_m1,application_integrated_risk_proxy_snapshot,23,operating_resilience_risk_score,numeric,YES
msbf_m1,application_integrated_risk_proxy_snapshot,24,capacity_burden_risk_score,numeric,YES
msbf_m1,application_integrated_risk_proxy_snapshot,25,liquidity_risk_score,numeric,YES
msbf_m1,application_integrated_risk_proxy_snapshot,26,source_confidence_risk_score,numeric,YES
msbf_m1,application_integrated_risk_proxy_snapshot,27,verification_fraud_risk_score,numeric,YES
msbf_m1,application_integrated_risk_proxy_snapshot,28,processor_continuity_risk_score,numeric,YES
msbf_m1,application_integrated_risk_proxy_snapshot,29,industry_relationship_risk_score,numeric,YES
msbf_m1,application_integrated_risk_proxy_snapshot,30,independent_integrated_risk_score,numeric,YES
msbf_m1,application_integrated_risk_proxy_snapshot,31,baseline_integrated_risk_score,numeric,YES
msbf_m1,application_integrated_risk_proxy_snapshot,32,integrated_risk_score,numeric,YES
msbf_m1,application_integrated_risk_proxy_snapshot,33,synthetic_merchant_risk_proxy,numeric,YES
msbf_m1,application_integrated_risk_proxy_snapshot,34,independent_risk_tier,smallint,NO
msbf_m1,application_integrated_risk_proxy_snapshot,35,baseline_risk_tier,smallint,NO
msbf_m1,application_integrated_risk_proxy_snapshot,36,integrated_risk_tier,smallint,NO
msbf_m1,application_integrated_risk_proxy_snapshot,37,stress_risk_worsening_flag,boolean,NO
msbf_m1,application_integrated_risk_proxy_snapshot,38,integrated_risk_status,text,NO
msbf_m1,application_integrated_risk_proxy_snapshot,39,integrated_risk_evidence_status,text,NO
msbf_m1,application_integrated_risk_proxy_snapshot,40,risk_floor_applied_flag,boolean,NO
msbf_m1,application_integrated_risk_proxy_snapshot,41,hard_stop_recommended_flag,boolean,NO
msbf_m1,application_integrated_risk_proxy_snapshot,42,manual_review_recommended_flag,boolean,NO
msbf_m1,application_integrated_risk_proxy_snapshot,43,fallback_path_code,text,NO
msbf_m1,application_integrated_risk_proxy_snapshot,44,primary_risk_reason_code,text,NO
msbf_m1,application_integrated_risk_proxy_snapshot,45,secondary_risk_reason_codes,ARRAY,NO
msbf_m1,application_integrated_risk_proxy_snapshot,46,row_hash,text,NO
msbf_m1,application_integrated_risk_proxy_snapshot,47,created_by_run_id,bigint,NO
msbf_m1,application_integrated_risk_proxy_snapshot,48,created_at,timestamp with time zone,NO
msbf_m1,application_liquidity_capacity_snapshot,1,module1_run_id,bigint,NO
msbf_m1,application_liquidity_capacity_snapshot,2,scenario_id,bigint,NO
msbf_m1,application_liquidity_capacity_snapshot,3,merchant_application_id,text,NO
msbf_m1,application_liquidity_capacity_snapshot,4,population_id,text,NO
msbf_m1,application_liquidity_capacity_snapshot,5,merchant_id,text,NO
msbf_m1,application_liquidity_capacity_snapshot,6,as_of_date,date,NO
msbf_m1,application_liquidity_capacity_snapshot,7,obligation_source_snapshot_id,bigint,NO
msbf_m1,application_liquidity_capacity_snapshot,8,obligation_availability_status,text,NO
msbf_m1,application_liquidity_capacity_snapshot,9,obligation_quality_status,text,NO
msbf_m1,application_liquidity_capacity_snapshot,10,obligation_confidence_score,numeric,NO
msbf_m1,application_liquidity_capacity_snapshot,11,feature_completeness_status,text,NO
msbf_m1,application_liquidity_capacity_snapshot,12,verification_disposition,text,NO
msbf_m1,application_liquidity_capacity_snapshot,13,obligation_count,integer,NO
msbf_m1,application_liquidity_capacity_snapshot,14,short_term_obligation_count,integer,NO
msbf_m1,application_liquidity_capacity_snapshot,15,secured_obligation_count,integer,NO
msbf_m1,application_liquidity_capacity_snapshot,16,stacked_obligation_count,integer,NO
msbf_m1,application_liquidity_capacity_snapshot,17,max_stacking_sequence,smallint,NO
msbf_m1,application_liquidity_capacity_snapshot,18,existing_outstanding_balance,numeric,NO
msbf_m1,application_liquidity_capacity_snapshot,19,fixed_existing_daily_payment_amount,numeric,NO
msbf_m1,application_liquidity_capacity_snapshot,20,existing_sales_linked_remittance_rate,numeric,NO
msbf_m1,application_liquidity_capacity_snapshot,21,existing_daily_payment_amount,numeric,NO
msbf_m1,application_liquidity_capacity_snapshot,22,existing_monthly_payment_amount,numeric,NO
msbf_m1,application_liquidity_capacity_snapshot,23,largest_existing_daily_payment_amount,numeric,NO
msbf_m1,application_liquidity_capacity_snapshot,24,requested_rate_based_daily_remittance,numeric,YES
msbf_m1,application_liquidity_capacity_snapshot,25,requested_horizon_required_daily_repayment,numeric,NO
msbf_m1,application_liquidity_capacity_snapshot,26,requested_daily_remittance_amount,numeric,NO
msbf_m1,application_liquidity_capacity_snapshot,27,requested_monthly_remittance_amount,numeric,NO
msbf_m1,application_liquidity_capacity_snapshot,28,total_daily_obligation_burden,numeric,NO
msbf_m1,application_liquidity_capacity_snapshot,29,total_monthly_obligation_burden,numeric,NO
msbf_m1,application_liquidity_capacity_snapshot,30,estimated_daily_operating_cash_flow,numeric,YES
msbf_m1,application_liquidity_capacity_snapshot,31,existing_obligation_to_sales_rate,numeric,YES
msbf_m1,application_liquidity_capacity_snapshot,32,total_obligation_to_sales_rate,numeric,YES
msbf_m1,application_liquidity_capacity_snapshot,33,sales_linked_payment_coverage_ratio,numeric,YES
msbf_m1,application_liquidity_capacity_snapshot,34,residual_daily_operating_cash_flow,numeric,YES
msbf_m1,application_liquidity_capacity_snapshot,35,residual_monthly_operating_cash_flow,numeric,YES
msbf_m1,application_liquidity_capacity_snapshot,36,current_liquidity_buffer_amount,numeric,YES
msbf_m1,application_liquidity_capacity_snapshot,37,post_financing_liquidity_buffer_amount,numeric,YES
msbf_m1,application_liquidity_capacity_snapshot,38,post_financing_buffer_days,numeric,YES
msbf_m1,application_liquidity_capacity_snapshot,39,obligation_concentration_rate,numeric,NO
msbf_m1,application_liquidity_capacity_snapshot,40,stacking_depth,smallint,NO
msbf_m1,application_liquidity_capacity_snapshot,41,independent_capacity_tier,smallint,NO
msbf_m1,application_liquidity_capacity_snapshot,42,baseline_capacity_tier,smallint,NO
msbf_m1,application_liquidity_capacity_snapshot,43,capacity_tier,smallint,NO
msbf_m1,application_liquidity_capacity_snapshot,44,stress_capacity_worsening_flag,boolean,NO
msbf_m1,application_liquidity_capacity_snapshot,45,capacity_evidence_status,text,NO
msbf_m1,application_liquidity_capacity_snapshot,46,affordability_status,text,NO
msbf_m1,application_liquidity_capacity_snapshot,47,manual_review_recommended_flag,boolean,NO
msbf_m1,application_liquidity_capacity_snapshot,48,fallback_path_code,text,NO
msbf_m1,application_liquidity_capacity_snapshot,49,primary_capacity_reason_code,text,NO
msbf_m1,application_liquidity_capacity_snapshot,50,secondary_capacity_reason_codes,ARRAY,NO
msbf_m1,application_liquidity_capacity_snapshot,51,row_hash,text,NO
msbf_m1,application_liquidity_capacity_snapshot,52,created_by_run_id,bigint,NO
msbf_m1,application_liquidity_capacity_snapshot,53,created_at,timestamp with time zone,NO
msbf_m1,application_module1_archive,1,archive_id,bigint,NO
msbf_m1,application_module1_archive,2,module1_run_id,bigint,NO
msbf_m1,application_module1_archive,3,scenario_id,bigint,NO
msbf_m1,application_module1_archive,4,merchant_application_id,text,NO
msbf_m1,application_module1_archive,5,contract_code,text,NO
msbf_m1,application_module1_archive,6,contract_version,integer,NO
msbf_m1,application_module1_archive,7,schema_version,text,NO
msbf_m1,application_module1_archive,8,contract_row_hash,text,NO
msbf_m1,application_module1_archive,9,contract_payload,jsonb,NO
msbf_m1,application_module1_archive,10,archived_by_run_id,bigint,NO
msbf_m1,application_module1_archive,11,archived_at,timestamp with time zone,NO
msbf_m1,application_module1_latest,1,module1_run_id,bigint,NO
msbf_m1,application_module1_latest,2,scenario_id,bigint,NO
msbf_m1,application_module1_latest,3,merchant_application_id,text,NO
msbf_m1,application_module1_latest,4,population_id,text,NO
msbf_m1,application_module1_latest,5,merchant_id,text,NO
msbf_m1,application_module1_latest,6,as_of_date,date,NO
msbf_m1,application_module1_latest,7,scenario_code,text,NO
msbf_m1,application_module1_latest,8,industry_code,text,NO
msbf_m1,application_module1_latest,9,merchant_size_tier,text,NO
msbf_m1,application_module1_latest,10,relationship_stage,text,NO
msbf_m1,application_module1_latest,11,partner_channel_id,text,YES
msbf_m1,application_module1_latest,12,channel_type,text,NO
msbf_m1,application_module1_latest,13,source_confidence_score,numeric,NO
msbf_m1,application_module1_latest,14,data_confidence_tier,text,NO
msbf_m1,application_module1_latest,15,verification_disposition,text,NO
msbf_m1,application_module1_latest,16,fraud_risk_tier,smallint,NO
msbf_m1,application_module1_latest,17,processor_continuity_status,text,NO
msbf_m1,application_module1_latest,18,feature_completeness_status,text,NO
msbf_m1,application_module1_latest,19,avg_daily_eligible_sales_30d,numeric,YES
msbf_m1,application_module1_latest,20,annualized_eligible_sales,numeric,YES
msbf_m1,application_module1_latest,21,average_available_balance_30d,numeric,YES
msbf_m1,application_module1_latest,22,negative_balance_day_rate_30d,numeric,YES
msbf_m1,application_module1_latest,23,nsf_count_30d,integer,YES
msbf_m1,application_module1_latest,24,capacity_tier,smallint,NO
msbf_m1,application_module1_latest,25,capacity_evidence_status,text,NO
msbf_m1,application_module1_latest,26,affordability_status,text,NO
msbf_m1,application_module1_latest,27,sales_linked_payment_coverage_ratio,numeric,YES
msbf_m1,application_module1_latest,28,residual_daily_operating_cash_flow,numeric,YES
msbf_m1,application_module1_latest,29,post_financing_liquidity_buffer_amount,numeric,YES
msbf_m1,application_module1_latest,30,archetype_code,text,NO
msbf_m1,application_module1_latest,31,operating_resilience_score,numeric,YES
msbf_m1,application_module1_latest,32,resilience_tier,smallint,NO
msbf_m1,application_module1_latest,33,resilience_status,text,NO
msbf_m1,application_module1_latest,34,operating_resilience_evidence_status,text,NO
msbf_m1,application_module1_latest,35,integrated_risk_score,numeric,YES
msbf_m1,application_module1_latest,36,synthetic_merchant_risk_proxy,numeric,YES
msbf_m1,application_module1_latest,37,integrated_risk_tier,smallint,NO
msbf_m1,application_module1_latest,38,integrated_risk_status,text,NO
msbf_m1,application_module1_latest,39,integrated_risk_evidence_status,text,NO
msbf_m1,application_module1_latest,40,path_weighted_ead_amount,numeric,NO
msbf_m1,application_module1_latest,41,expected_ead_rate,numeric,NO
msbf_m1,application_module1_latest,42,recovery_rate_assumption,numeric,NO
msbf_m1,application_module1_latest,43,lgd_input_rate,numeric,NO
msbf_m1,application_module1_latest,44,schedule_adjusted_comparative_expected_loss_amount,numeric,YES
msbf_m1,application_module1_latest,45,schedule_adjusted_comparative_loss_rate,numeric,YES
msbf_m1,application_module1_latest,46,loss_evidence_status,text,NO
msbf_m1,application_module1_latest,47,gross_finance_revenue_amount,numeric,NO
msbf_m1,application_module1_latest,48,total_non_loss_cost_amount,numeric,NO
msbf_m1,application_module1_latest,49,risk_adjusted_contribution_amount,numeric,YES
msbf_m1,application_module1_latest,50,annualized_risk_adjusted_return_rate,numeric,YES
msbf_m1,application_module1_latest,51,economic_surplus_amount,numeric,YES
msbf_m1,application_module1_latest,52,economic_tier,smallint,NO
msbf_m1,application_module1_latest,53,economic_status,text,NO
msbf_m1,application_module1_latest,54,unit_economics_evidence_status,text,NO
msbf_m1,application_module1_latest,55,hard_stop_recommended_flag,boolean,NO
msbf_m1,application_module1_latest,56,manual_review_recommended_flag,boolean,NO
msbf_m1,application_module1_latest,57,contract_evidence_status,text,NO
msbf_m1,application_module1_latest,58,fallback_path_code,text,NO
msbf_m1,application_module1_latest,59,primary_contract_reason_code,text,NO
msbf_m1,application_module1_latest,60,secondary_contract_reason_codes,ARRAY,NO
msbf_m1,application_module1_latest,61,m1_8_row_hash,text,NO
msbf_m1,application_module1_latest,62,m1_9_row_hash,text,NO
msbf_m1,application_module1_latest,63,m1_10_row_hash,text,NO
msbf_m1,application_module1_latest,64,m1_11_row_hash,text,NO
msbf_m1,application_module1_latest,65,m1_12_row_hash,text,NO
msbf_m1,application_module1_latest,66,m1_13_row_hash,text,NO
msbf_m1,application_module1_latest,67,m1_14_row_hash,text,NO
msbf_m1,application_module1_latest,68,source_payload,jsonb,NO
msbf_m1,application_module1_latest,69,lineage_payload,jsonb,NO
msbf_m1,application_module1_latest,70,contract_code,text,NO
msbf_m1,application_module1_latest,71,contract_version,integer,NO
msbf_m1,application_module1_latest,72,schema_version,text,NO
msbf_m1,application_module1_latest,73,contract_row_hash,text,NO
msbf_m1,application_module1_latest,74,created_by_run_id,bigint,NO
msbf_m1,application_module1_latest,75,created_at,timestamp with time zone,NO
msbf_m1,application_obligation_snapshot,1,merchant_application_id,text,NO
msbf_m1,application_obligation_snapshot,2,obligation_id,text,NO
msbf_m1,application_obligation_snapshot,3,as_of_date,date,NO
msbf_m1,application_obligation_snapshot,4,obligation_type,text,NO
msbf_m1,application_obligation_snapshot,5,outstanding_balance,numeric,NO
msbf_m1,application_obligation_snapshot,6,daily_payment_amount,numeric,NO
